customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5730-DBDSI,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,-1.4976677070686424,-0.4526246903525596
3392-EHMNK,0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,0.9750862291785486,1.7749078657297772
7908-QCBCA,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.15415851109648415,-0.9751617391590399
9919-FZDED,1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,0.642726829145324,1.633221971416875
3724-UCSHY,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9515584530131883
3500-NSDOA,1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,0.2006888271011353,1.1383470916074956
9057-SIHCH,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,1.0581760791868549,-0.8769985397674139
2985-JUUBZ,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,0.32532360211359457,0.32471755309946526
2107-FBPTK,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,1.3074456292117733,0.37119617357545537
0302-JOIVN,0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,1.2093996062019723,-0.6339067516110726
7255-SSFBC,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,1.5783185402388515,2.542058783761817
1498-DQNRX,0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.7529599621990739
0604-THJFP,0,0,1,1,59,1,0,0,0,2,0,2,2,2,2,1,1,0.3718539181182462,0.9982273966556736
6797-LNAQX,1,0,1,1,70,1,2,1,0,2,0,0,2,2,2,0,0,1.114677177192503,2.0205143965222185
2883-ILGWO,1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,1.3340343812144315,1.603353887826704
7851-WZEKY,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,1.0099839661820376,-0.9189109170357486
3055-MJDSB,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,3,-1.3348116010523623,-0.9219109608823243
2676-SSLTO,1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,0.046141706085686136,0.4055643229354899
4325-NFSKC,1,1,0,0,19,1,2,1,2,0,0,0,2,0,0,1,2,0.85876043916692,-0.27341618881153257
2311-QYMUQ,0,0,1,1,16,1,0,1,0,2,2,0,2,0,0,1,1,0.8205391081630994,-0.3747779643631105
5494-WOZRZ,0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,0.572931355138347,1.641251500535651
0701-TJSEF,1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,0.11593718009266311,-0.751239348816479
5433-KYGHE,0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,0.7058751151516368,-0.4922208572981705
7771-ZONAT,1,0,0,0,22,0,1,0,0,0,2,2,2,2,2,0,0,-0.2662761299455452,-0.43010230235731234
6950-TWMYB,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,0.5047976781315361,0.9186821164295604
8361-LBRDI,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,1,-1.343120586053193,-0.3776015350422404
6229-UOLQL,1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,-0.42414684496132693,0.2669887681988169
9028-LIHRP,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,1.1778254631988159,2.174707826577829
2928-HLDBA,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,-1.46443176706532,-0.9560364596371209
0635-WKOLD,1,0,1,0,40,1,2,0,0,2,0,2,2,0,1,0,1,0.19902703010096928,0.2832463587497446
5153-RTHKF,0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,0.684271754149477,0.2721506083466012
0431-APWVY,0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,0.8421424691652587,0.14083251262112928
5286-YHCVC,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,1.330710787214099,2.2899006866279574
4694-PHWFW,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9303816729197139
3173-WSSUE,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.38113099839115283
2105-PHWON,0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,1.0049985751815391,0.32136456291799853
0807-ZABDG,0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,-0.32111543095102724,-0.9375508953471922
5756-OZRIO,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,-0.023653767921291324,0.7159806244723351
1564-NTYXF,0,1,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,0.572931355138347,-0.5084784478490982
1328-EUZHC,0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,-0.8423215623643496
5716-LIBJC,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,1.3091074262119398,-0.43263910413934314
8779-YIQQA,1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8513216939040763
1409-PHXTF,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,1.5184938482328711,1.6756196498956852
2550-AEVRU,0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,-0.37595473195650925,0.3411516168178386
3027-ZTDHO,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,0.8354952811645946,-0.9661174893274519
4840-ORQXB,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,1.329048990213933,1.5713240079353241
2001-MCUUW,1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,1.4586691562268908,1.1574282528375532
3902-FOIGH,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,1.2160467942026365,-0.46817638823370483
9031-ZVQPT,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,1.4437129832253957,2.453358957974463
2003-CKLOR,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,1.15456030519649,1.9547781416487253
6729-GDNGC,0,1,0,0,20,1,0,1,0,0,0,0,2,0,0,0,0,0.5297246331340278,-0.29362236648405604
7943-RQCHR,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,0.9966895901807084,-0.6131711544362122
0220-EBGCE,1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,0.7008897241511383,-0.9319699314267245
9776-CLUJA,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,0.4233696251233959,0.6739579514743469
8757-TFHHJ,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,-0.4972659129686364,-0.9838089243638752
5828-DWPIL,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,0.8089065291619363,1.4729181579384603
8718-PTMEZ,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,-1.1204397880309327,-0.8525790652221262
4183-WCSEP,1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,0.45494376812655235,0.06856675055214806
9633-XQABV,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,0.18240906009930805,-0.9044401173052079
7138-GIRSH,1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,0.1574821050968162,0.5022716186956895
8570-KLJYJ,0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,-0.3427187919531868,-0.17039997731515197
7760-OYPDY,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,0.5280628361338618,-0.9421833159926397
9970-QBCDA,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.9486245866044049
5380-WJKOV,1,0,0,0,34,1,2,1,0,2,2,0,2,2,0,1,2,1.3822264942192488,0.5600886401800608
3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,1.5899511192400142,2.5795593318440115
4881-JVQOD,1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,-1.004113998019304,-0.8458069074214006
0461-CVKMU,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,0.6327560471443273,-0.16742199261450713
2466-FCCPT,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,-1.4976677070686424,-0.831247871107137
3503-TYDAY,0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,0.5214156481331973,0.49375678836643844
6218-KNUBD,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,-0.17653909193657447,-0.8480128220144709
7205-BAIAD,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,-1.4677553610656522,-0.6407892051414518
7551-JOHTI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.504314895069307,-0.997176766797881
5649-TJHOV,1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,-0.9393039150128251,-0.5504790617011558
6979-TNDEU,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,-1.5142856770703037,-0.9365802929262413
3787-TRIAL,1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,-1.286619488047545,-0.7561805975049565
8468-FZTOE,0,0,1,1,72,1,0,0,2,2,2,2,0,2,2,1,2,0.31867641411292996,1.3048715842383685
9746-MDMBK,1,0,1,1,47,1,2,1,2,2,2,2,2,2,1,1,0,1.6182016682428386,1.3403426908949383
1498-DQNRX,0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.7529599621990739
7426-RHZGU,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,1.0349109211845293,-0.6407230277036596
4598-XLKNJ,0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,1.1213243651931677,0.10357461514417286
5433-KYGHE,0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,0.7058751151516368,-0.4922208572981705
4980-URKXC,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,-1.4594463760648215,-0.6881060731628086
7096-UCLNH,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9969341161926433
9079-LWTFD,1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,1.1961052302006432,1.0541914498818656
8824-RWFXJ,1,0,1,1,3,1,0,0,0,2,2,0,0,0,0,1,3,-0.28621769394753876,-0.9315949259459025
4077-CROMM,0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,1.3107692232121058,0.4251749036678843
5260-UMPWX,0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,-1.479387940066815,-0.7878575310614452
2324-EFHVG,1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,1.3174164112127704,1.9469030265514644
6711-FLDFB,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,0.33695618111475767,-0.767033697302862
1752-OZXFY,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,-0.16490651293541178,0.565338716911568
0988-JRWWP,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,-0.3510277769540174,-0.9438377519374425
7321-KKSDU,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,-0.6983635760205852
4690-PKDQG,0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,1.0232783421833662,0.7283337461935285
4872-JCVCA,0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,-0.5703849809759457,0.48444782878368203
7268-IGMFD,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,0.9684390411778845,-0.23640094193981376
7921-BEPCI,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,-0.16656830993557784,0.8758653141780668
0655-YDGFJ,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,-0.5255164619714603,-0.4217860043414375
6141-OOXUQ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9971105893600889
4704-ERYFC,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,-0.32018157818462184
8945-MUQUF,1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,0.9983513871808745,1.128486653376472
8903-XEBGX,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,-0.31446824295036285,-0.9578453096034385
6176-YJWAS,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,1.1030445981913404,2.1329057450391478
0602-DDUML,0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,0.1657910900976468,0.7123629245397001
1728-BQDMA,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,-0.6750781919864114,-0.9692940063414732
5930-GBIWP,1,0,0,0,69,1,2,0,2,2,2,2,0,2,2,1,1,0.5563133851366857,1.4442192090826163
6075-QMNRR,0,0,0,0,52,1,0,0,2,0,0,0,0,0,0,1,0,-0.4989277099688025,0.11286151558099869
1834-ABKHQ,0,0,1,1,52,1,0,0,0,0,2,0,0,0,1,1,0,-0.4590445819648154,0.1459943527689138
5956-VKDTT,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,0.31867641411292996,-0.8580717925588712
3807-XHCJH,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,-1.4876969250676457,-0.9969561753385741
3359-DSRKA,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,-0.4945150084749636
6114-TCFID,0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,-0.8395960950028577,-0.5280890285814928
9959-WOFKT,1,0,0,1,71,1,2,1,2,0,2,0,2,2,2,0,0,1.393859073220412,2.251142767227713
4806-HIPDW,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.13920233809498894,-0.9753602714724163
3639-XJHKQ,0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,-0.1383177609327537,-0.43321264193354136
6366-ZGQGL,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.328164413051698,-0.9948384973292265
5922-ABDVO,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,0.827186296163764,-0.22883465488558288
7452-FOLON,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,-1.3065610520495383,-0.5829280653652191
9396-ZSFLL,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,3,-0.5288400559717926,-0.727216938897944
6910-HADCM,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,0.3851482941195749,-0.9720955178746724
9046-JBFWA,1,0,0,1,27,1,0,2,1,1,1,1,1,1,0,0,3,-1.51594747407047,-0.7687101923935955
2233-TXSIU,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,-0.6750781919864114,-0.6562967847307355
4801-JZAZL,0,0,1,1,11,0,1,0,2,0,0,0,0,0,0,1,2,-1.16863190103575,-0.8529320115570175
9029-FEGVJ,0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,0.4831943171293762,0.12806026712725263
9710-ZUSHQ,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,1.395520870220578,0.783988971376691
3049-SOLAY,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,1.0116457631822036,-0.8765794159947307
8606-CIQUL,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,1.6946443302504801,2.69978167716634
4112-LUEIZ,1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.6249948566550688
7279-BUYWN,0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,1.609892683242008,1.0631474631297309
1950-KSVVJ,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,1.61321627724234,1.2143629084846965
9251-WNSOD,0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,0.3436033691154218,1.2285689984640686
8205-OTCHB,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,-0.6983433499887373,-0.6071269484511997
8902-ZEOVF,1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,-1.4860351280674797,-0.5859722275036561
7569-NMZYQ,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,1.7943521502604476,2.8203569688235604
9391-LMANN,1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,1.0365727181846955,1.2164144090562516
2908-WGAXL,0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,-0.3577262445586774
4910-AQFFX,1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,0.48485611412954227,-0.7140476287773146
1608-GMEWB,1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,0.9684390411778845,0.847298720197807
2651-ZCBXV,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,1.437065795224731,1.53572054640317
2208-NKVVH,1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,-1.3464441800535252,-0.5302067065908401
3312-ZWLGF,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,0.4831943171293762,0.059478382428698684
4588-YBNIB,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.5009913010689746,-0.9971326485060197
2842-JTCCU,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-0.6219006879810957,-0.9703307862002162
9420-LOJKX,0,0,0,0,15,1,0,1,2,2,0,0,2,2,0,1,1,1.141265929195161,-0.37647651859977455
9391-DXGGG,0,1,0,0,44,1,0,1,0,2,2,0,0,2,1,0,1,0.8105683261621028,0.7548708987481637
5103-MHMHY,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.6252242819814278,-0.9855074786005396
4955-VCWBI,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,-1.4876969250676457,-0.6449142654304931
5583-EJXRD,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,-0.35601316795451593,0.04211783458123567
2386-LAHRK,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,-0.3742929349563432,-0.9821765475650034
5219-YIPTK,0,0,1,0,33,1,2,1,0,2,2,0,2,2,0,1,2,1.3174164112127704,0.4984774455956087
8108-UXRQN,0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,-0.47233895796614456,-0.7563570706724021
4238-HFHSN,1,1,1,0,61,1,2,1,0,2,0,0,0,0,0,1,2,0.5779167461388456,1.1581562046532667
0709-TVGUR,0,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,0.32532360211359457,-0.7309669937061635
1213-NGCUN,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,-0.5022513039691348,-0.8878295804193889
2962-XPMCQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,-0.6518130339840859,-0.9623233162273711
4652-NNHNY,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,0.3020584441112687,-0.43921272962669244
5167-ZFFMM,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,0.8670694241677506,-0.9656983655547686
9443-JUBUO,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,0.016229360082695727,0.9702122813236815
3365-SAIGS,0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,0.6244470621434968,-0.4193815574349909
7501-VTYLJ,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,3,-0.43910301796282214,-0.958926207754043
7682-AZNDK,1,0,1,1,34,1,0,1,0,2,2,0,2,0,0,1,2,0.8338334841644282,0.358247454914133
1697-NVVGY,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,0.05445069108651675,-0.43839654122725646
3506-OVLKD,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,-1.2816340970470463,-0.584494264726299
5565-FILXA,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,1.04321990618536,-0.33112291456625026
5949-EBSQK,1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,-0.11006721192992953,-0.9045062947429998
7297-DVYGA,0,0,0,0,51,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.5659425229985782
5027-XWQHA,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,-0.6651074099854147,-0.8862413219123783
0428-AXXLJ,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,-1.504314895069307,-0.7779970928304212
2012-NWRPA,0,1,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,1.156222102196656,-0.506713716174642
3957-LXOLK,0,1,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,1.3755793062185846,0.38504931721993657
4374-YMUSQ,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,1.7112623002521414,0.7144144251112554
6298-QDFNH,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,0.48485611412954227,-0.24237897048703422
0374-AACSZ,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,-0.4856333339674735,-0.9836545103423604
5365-LLFYV,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,-0.62854787598176,-0.9591909175052115
0520-FDVVT,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,1.249282734205959,0.5939935474755504
0769-MURVM,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,0.03118553308419093,1.0127864329699372
7140-ADSMJ,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,-1.4727407520661506,-0.9341758460197946
5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,0.6028437011413373,-0.6175168061845606
2878-RMWXY,1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,1.259253516206956,2.3252835567008043
6476-YHMGA,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,0.39013368512007346,-0.49594885296045926
0743-HRVFF,0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,-0.28621769394753876,0.27318738820534416
6410-LEFEN,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,-0.6518130339840859,-0.822049207254034
2892-GESUL,0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.8693440161294602
6925-BAYGL,0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,-1.3181936310507012,-0.4430069027267733
1431-CYWMH,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,-1.5192710680708021,-0.8054607295141458
7270-BDIOA,0,0,0,0,22,1,2,1,0,0,0,2,2,0,0,1,2,0.8388188751649267,-0.12614933057816283
1221-GHZEP,0,0,0,0,62,1,0,0,2,0,0,2,0,2,2,1,3,0.011243969082197169,0.6913405584677406
5630-IXDXV,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,1.3822264942192488,1.1335602569405334
5808-TOTXO,0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,-1.4694171580658184,-0.9804559341824085
0373-AIVNJ,1,0,0,0,9,0,1,0,2,2,2,0,0,0,1,0,3,-0.8379342980026917,-0.8412186050678145
2187-LZGPL,0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,-0.8196545310008642,-0.8763808836813543
4583-PARNH,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,0.8903345821700764,-0.32633607989928787
8819-IMISP,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,0.5214156481331973,0.06589759389453298
7005-CYUIL,0,1,1,0,71,1,0,1,2,2,2,2,2,0,2,1,2,1.1512367111961581,2.1567296226443067
1728-BQDMA,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,-0.6750781919864114,-0.9692940063414732
6338-AVWCY,1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,-0.8179927340006982,-0.948095167102068
2003-CKLOR,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,1.15456030519649,1.9547781416487253
0354-VXMJC,1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.8175491414841707
4892-VLANZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4943441130683104,-0.9970444119222968
7025-WCBNE,1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,-0.17155370093607614,0.20923792415223777
9327-QSDED,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,-0.7049905379894018,-0.8578070828077027
4128-ETESU,0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,1.1612074931971548,1.0886037175337615
6435-SRWBJ,0,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,0.5978583101408388,-0.8214756694598357
5117-ZSMHQ,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,0.8354952811645946,1.7925110641824777
9728-FTTVZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.14751132309581955,-0.9752499757427628
2845-KDHVX,0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,0.11759897709282914,0.9260719303163457
3703-KBKZP,1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,0.32200000811326246,-0.44929375931702353
9350-VLHMB,1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,0.8238627021634315,1.805923024908345
8486-AYEQH,0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,0.37517751211857825,-0.022912527622475094
1891-QRQSA,1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,1.5567151792366918,2.1261777055302837
4825-XJGDM,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,-0.7000051469889033,0.18389196547786069
8735-IJJEG,1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,-0.48397153696730727,-0.7106946385958479
9128-CPXKI,0,0,0,0,59,1,0,1,0,0,2,0,2,2,2,0,2,1.0315873271841969,1.489308103364972
9844-FELAJ,0,1,1,1,70,1,2,1,0,2,2,2,2,2,1,1,2,1.433742201224399,2.2924374884099885
8313-KTIHG,1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,-0.1150526029304281,-0.895748813808511
1360-JYXKQ,0,1,1,0,54,1,0,1,0,0,2,2,2,2,1,1,2,1.141265929195161,1.3929758130855945
5505-OVWQW,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,-0.8497554945429964
1862-SKORY,0,1,1,0,40,0,1,0,0,2,0,0,2,0,0,1,2,-0.8462432830035223,-0.28338692277221006
2346-DJQTB,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,2,-1.3497677740538576,-0.6473187123369397
2568-OIADY,0,0,1,0,37,1,2,1,0,0,2,0,2,2,0,1,2,1.15456030519649,0.6539503061151998
4548-SDBKE,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,-0.7963061839529043
5501-TVMGM,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,-0.3161300399505289,-0.9814044774574288
2830-LEWOA,1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,1.300798441211109,1.8394749858689432
3082-YVEKW,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,0.4117370461222332,-0.229562606701296
4933-BSAIP,0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,-1.517609271070636,-0.6616130389000349
